Date,Open,High,Low,Close,Volume,Price_Change,Daily_Return_Pct
2025-02-25,125.1,125.87,123.8,125.62,47772.0,-0.7399999999999949,-0.5856283634061321
2025-02-26,126.94,127.2,125.22,126.84,68478.0,1.2199999999999989,0.9711829326540355
2025-02-27,127.39,129.65,126.54,127.86,467569.0,1.019999999999996,0.8041627246925254
2025-02-28,127.49,128.39,125.65,127.92,36762.0,0.060000000000002274,0.0469263256686947
2025-03-03,127.89,128.91,126.78,128.2,154355.0,0.2799999999999869,0.21888680425263818
2025-03-04,130.44,130.97,129.82,130.22,204994.0,2.0200000000000102,1.5756630265210791
2025-03-05,128.95,130.2,127.53,129.43,180492.0,-0.789999999999992,-0.6066656427584083
2025-03-06,131.61,131.84,128.74,130.35,327712.0,0.9199999999999875,0.7108089314687316
2025-03-07,129.25,131.23,128.55,130.15,357234.0,-0.19999999999998863,-0.15343306482545893
2025-03-10,129.73,130.15,128.0,129.92,292363.0,-0.2300000000000182,-0.17671917018825534
2025-03-11,131.23,133.29,129.41,131.67,329313.0,1.75,1.346982758620685
2025-03-12,134.45,135.0,132.38,133.01,84965.0,1.3400000000000034,1.0176957545378729
2025-03-13,134.52,135.65,132.36,134.33,187912.0,1.3200000000000216,0.9924065859709952
2025-03-14,137.42,139.19,136.02,136.39,185767.0,2.059999999999974,1.5335368123278403
2025-03-17,135.03,137.85,134.55,136.52,246281.0,0.13000000000002387,0.09531490578489343
2025-03-18,137.91,139.02,137.19,137.64,94754.0,1.1199999999999761,0.8203926164664255
2025-03-19,138.16,138.88,135.48,137.27,87988.0,-0.3699999999999761,-0.2688172043010528
2025-03-20,137.94,138.68,136.52,137.86,461558.0,0.5900000000000034,0.4298098637721237
2025-03-21,138.83,140.2,137.38,137.77,160023.0,-0.09000000000000341,-0.06528362106484886
2025-03-24,137.49,140.0,136.56,138.01,142379.0,0.23999999999998067,0.1742033824490008
2025-03-25,140.41,141.77,137.73,139.0,90388.0,0.9900000000000091,0.7173393232374536
2025-03-26,140.18,141.33,137.62,137.88,362912.0,-1.1200000000000045,-0.8057553956834607
2025-03-27,140.75,142.6,138.98,141.11,307572.0,3.230000000000018,2.342616768204242
2025-03-28,139.26,140.69,137.63,139.71,249779.0,-1.4000000000000057,-0.9921337963291088
2025-03-31,139.44,139.65,136.92,137.98,364165.0,-1.7300000000000182,-1.2382792928208541
2025-04-01,141.4,142.57,137.88,139.82,390562.0,1.8400000000000034,1.3335265980576994
2025-04-02,140.59,143.03,139.69,141.11,216846.0,1.2900000000000205,0.9226147904448645
2025-04-03,141.73,142.58,139.76,142.15,180047.0,1.039999999999992,0.7370136772730351
2025-04-04,142.91,144.6,141.54,143.19,142212.0,1.039999999999992,0.7316215265564585
2025-04-07,141.93,143.75,140.62,143.27,428058.0,0.0800000000000125,0.05586982331169388
2025-04-08,141.1,143.14,140.69,142.02,298565.0,-1.25,-0.8724785370279875
2025-04-09,141.23,142.52,139.46,142.24,273852.0,0.21999999999999886,0.15490775947049062
2025-04-10,140.55,142.28,139.64,141.32,406846.0,-0.9200000000000159,-0.646794150731167
2025-04-11,142.85,144.42,142.44,142.88,422811.0,1.5600000000000023,1.1038777243136177
2025-04-14,143.0,143.76,142.64,142.76,86021.0,-0.12000000000000455,-0.0839865621500624
2025-04-15,143.18,144.54,140.46,141.63,169380.0,-1.1299999999999955,-0.791538246007284
2025-04-16,140.24,142.85,139.14,141.24,54789.0,-0.38999999999998636,-0.27536538868883076
2025-04-17,142.95,144.81,140.5,141.96,458906.0,0.7199999999999989,0.5097706032285432
2025-04-18,141.0,141.76,139.21,141.22,36086.0,-0.7400000000000091,-0.521273598196681
2025-04-21,140.03,140.94,139.78,140.08,289003.0,-1.1399999999999864,-0.8072510975782321
2025-04-22,141.22,141.61,139.06,140.55,17684.0,0.46999999999999886,0.33552255853797064
2025-04-23,139.89,143.0,139.44,141.02,101088.0,0.46999999999999886,0.3344005691924501
2025-04-24,140.74,142.6,138.63,140.36,404423.0,-0.6599999999999966,-0.46801872074883066
2025-04-25,139.92,141.04,138.09,139.75,56099.0,-0.6100000000000136,-0.43459675121118035
2025-04-28,140.69,142.39,139.07,140.2,470712.0,0.44999999999998863,0.3220035778175312
2025-04-29,138.41,139.5,136.68,138.13,76093.0,-2.069999999999993,-1.4764621968616165
2025-04-30,138.57,139.85,135.42,136.11,170761.0,-2.019999999999982,-1.4623905017012828
2025-05-01,134.5,135.41,133.5,135.14,320795.0,-0.9700000000000273,-0.7126588788480159
2025-05-02,134.39,136.45,132.72,134.92,23893.0,-0.21999999999999886,-0.1627941394109822
2025-05-05,134.86,135.83,133.89,135.48,76418.0,0.5600000000000023,0.4150607767565928
2025-05-06,137.24,139.47,136.46,137.8,135074.0,2.3200000000000216,1.712429878948929
2025-05-07,138.55,140.77,137.51,139.18,375209.0,1.3799999999999955,1.00145137880987
2025-05-08,140.23,141.68,137.37,139.04,140351.0,-0.14000000000001478,-0.10058916510994331
2025-05-09,140.53,140.7,138.38,139.11,201083.0,0.0700000000000216,0.05034522439586464
2025-05-12,137.14,138.39,136.71,137.71,48635.0,-1.4000000000000057,-1.0063978146790387
2025-05-13,136.95,138.38,135.5,137.78,459331.0,0.06999999999999318,0.050831457410493996
2025-05-14,137.92,138.71,135.78,137.45,105071.0,-0.3300000000000125,-0.23951226593120767
2025-05-15,137.48,138.3,137.19,138.03,481621.0,0.5800000000000125,0.42197162604584726
2025-05-16,137.53,139.41,136.34,136.89,475918.0,-1.1400000000000148,-0.8259074114323028
2025-05-19,137.97,139.13,137.4,137.77,350662.0,0.8800000000000239,0.6428519249032316
2025-05-20,138.66,140.85,137.89,140.17,378377.0,2.3999999999999773,1.7420338244900746
2025-05-21,141.66,142.51,139.15,140.11,375795.0,-0.05999999999997385,-0.04280516515657862
2025-05-22,142.61,143.56,139.29,140.81,82805.0,0.6999999999999886,0.49960745128827533
2025-05-23,141.33,143.19,140.0,141.95,462170.0,1.1399999999999864,0.8096015907961052
2025-05-26,141.06,142.52,139.78,141.44,431280.0,-0.5099999999999909,-0.3592814371257469
2025-05-27,142.17,144.01,141.11,141.88,394957.0,0.4399999999999977,0.31108597285067763
2025-05-28,142.33,143.38,140.3,142.0,351207.0,0.12000000000000455,0.08457851705667707
2025-05-29,142.9,144.89,141.25,142.25,274598.0,0.25,0.17605633802817433
2025-05-30,143.2,144.91,139.23,141.19,293022.0,-1.0600000000000023,-0.745166959578214
2025-06-02,141.15,141.82,139.84,141.32,192170.0,0.12999999999999545,0.09207450952617435
2025-06-03,141.37,144.04,141.03,142.17,203226.0,0.8499999999999943,0.6014718369657501
2025-06-04,143.07,144.77,141.68,144.45,154063.0,2.280000000000001,1.6037138636843196
2025-06-05,145.25,147.64,144.54,145.99,78344.0,1.5400000000000205,1.0661128418137933
2025-06-06,149.28,150.14,147.88,149.32,377090.0,3.329999999999984,2.280978149188284
2025-06-09,150.06,151.83,148.03,148.26,46593.0,-1.0600000000000023,-0.7098848111438572
2025-06-10,149.15,151.42,148.72,149.67,46304.0,1.4099999999999966,0.951031970861993
2025-06-11,150.27,151.9,148.32,150.05,433602.0,0.3800000000000239,0.25389189550346636
2025-06-12,153.42,155.03,152.88,153.43,196292.0,3.3799999999999955,2.252582472509168
2025-06-13,153.51,154.19,150.63,152.32,123613.0,-1.1100000000000136,-0.7234569510526034
2025-06-16,153.69,153.94,150.53,151.16,210410.0,-1.1599999999999966,-0.7615546218487368
2025-06-17,149.83,151.23,148.51,150.36,497505.0,-0.799999999999983,-0.5292405398253375
2025-06-18,146.79,147.7,145.37,147.28,424299.0,-3.0800000000000125,-2.0484171322160183
2025-06-19,147.63,149.05,145.51,146.59,28354.0,-0.6899999999999977,-0.46849538294404525
2025-06-20,146.23,146.99,144.87,145.55,294334.0,-1.039999999999992,-0.709461764103958
2025-06-23,147.72,149.67,145.37,145.87,16142.0,0.3199999999999932,0.2198557196839479
2025-06-24,147.07,148.39,146.32,146.49,431614.0,0.6200000000000045,0.42503599095085054
2025-06-25,149.04,151.06,148.36,149.4,193043.0,2.9099999999999966,1.9864837190251894
2025-06-26,151.52,151.87,149.58,150.93,314006.0,1.5300000000000011,1.0240963855421725
2025-06-27,151.27,153.01,148.28,150.16,194482.0,-0.7700000000000102,-0.5101702776121431
2025-06-30,149.73,151.59,147.16,148.91,160575.0,-1.25,-0.8324453915823149
2025-07-01,150.26,151.28,148.2,149.75,135438.0,0.8400000000000034,0.5640991202739976
2025-07-02,148.94,150.19,146.27,147.87,58456.0,-1.8799999999999955,-1.255425709515856
2025-07-03,151.89,153.44,149.35,150.72,110167.0,2.8499999999999943,1.9273686346114705
2025-07-04,153.97,154.4,151.99,152.59,354179.0,1.8700000000000045,1.2407112526539255
2025-07-07,152.63,153.69,150.16,151.98,280160.0,-0.6100000000000136,-0.39976407366145716
2025-07-08,149.35,150.37,147.97,149.51,274528.0,-2.469999999999999,-1.6252138439268315
2025-07-09,151.79,152.17,150.48,151.64,203392.0,2.1299999999999955,1.4246538693063915
2025-07-10,152.78,153.58,151.26,151.57,418288.0,-0.06999999999999318,-0.04616196254285665
2025-07-11,152.71,153.76,151.76,153.53,112239.0,1.960000000000008,1.2931318862571706
2025-07-14,151.61,151.76,150.26,151.24,121431.0,-2.289999999999992,-1.491565166416986
2025-07-15,150.05,150.8,148.3,150.44,352162.0,-0.8000000000000114,-0.5289605924358676
2025-07-16,150.58,152.5,149.41,150.55,50510.0,0.11000000000001364,0.07311885136933594
2025-07-17,152.0,153.14,149.89,150.72,190005.0,0.1699999999999875,0.11291929591497052
2025-07-18,150.33,152.27,148.19,150.14,293970.0,-0.5800000000000125,-0.38481953290870896
2025-07-21,151.22,152.14,150.87,151.18,340170.0,1.0400000000000205,0.6926868256294183
2025-07-22,148.31,150.37,147.41,149.67,131668.0,-1.5100000000000193,-0.9988093663183095
2025-07-23,150.31,151.37,149.38,149.56,252700.0,-0.10999999999998522,-0.07349502238256367
2025-07-24,150.49,151.42,148.34,149.84,428734.0,0.28000000000000114,0.18721583311045453
2025-07-25,152.88,153.18,148.87,150.71,34045.0,0.8700000000000045,0.5806193272824389
2025-07-28,151.57,153.2,150.94,151.88,191948.0,1.1699999999999875,0.7763253931391434
2025-07-29,150.51,151.02,148.56,150.29,495662.0,-1.5900000000000034,-1.0468791150908596
2025-07-30,148.34,149.62,147.44,148.09,100102.0,-2.1999999999999886,-1.4638365826069477
2025-07-31,151.69,153.02,148.28,150.11,324063.0,2.0200000000000102,1.3640353838881847
2025-08-01,150.61,151.1,149.08,150.71,109441.0,0.5999999999999943,0.39970688162014323
2025-08-04,149.96,150.18,148.06,149.68,168175.0,-1.0300000000000011,-0.6834317563532588
2025-08-05,152.72,154.3,151.98,152.11,259877.0,2.430000000000007,1.623463388562274
2025-08-06,152.57,153.55,150.46,152.38,439404.0,0.2699999999999818,0.17750312274011915
2025-08-07,153.81,154.46,152.33,154.25,146917.0,1.8700000000000045,1.227195169969808
2025-08-08,154.65,156.64,153.78,154.46,227770.0,0.21000000000000796,0.13614262560779355
2025-08-11,158.72,158.93,155.97,157.65,439890.0,3.1899999999999977,2.065259614139592
2025-08-12,159.35,161.8,158.72,160.38,128325.0,2.7299999999999898,1.731684110371079
2025-08-13,160.24,162.21,158.35,160.11,29337.0,-0.2699999999999818,-0.16835016835016203
2025-08-14,160.96,162.22,160.65,161.66,163385.0,1.549999999999983,0.9680844419461598
2025-08-15,163.93,164.3,161.29,162.73,430159.0,1.0699999999999932,0.6618829642459412
2025-08-18,163.36,165.21,162.23,164.88,350093.0,2.1500000000000057,1.3212069071468102
2025-08-19,162.98,164.21,162.69,163.54,272420.0,-1.3400000000000034,-0.8127122755943739
2025-08-20,165.04,165.34,164.11,164.67,323295.0,1.1299999999999955,0.6909624556683314
2025-08-21,167.92,169.33,166.23,166.35,420827.0,1.6800000000000068,1.0202222627072377
2025-08-22,163.75,164.03,162.76,163.82,153016.0,-2.530000000000001,-1.5208896904117863
2025-08-25,161.59,163.21,160.91,162.14,325031.0,-1.6800000000000068,-1.0255158100354045
2025-08-26,161.06,163.06,157.94,159.18,91442.0,-2.9599999999999795,-1.8255828296533716
2025-08-27,157.43,160.52,156.76,158.88,59847.0,-0.30000000000001137,-0.18846588767433836
2025-08-28,157.86,161.32,157.19,160.05,68653.0,1.170000000000016,0.7364048338368789
2025-08-29,162.85,163.53,160.9,162.41,227144.0,2.359999999999985,1.47453920649796
2025-09-01,162.12,163.9,161.92,162.62,263661.0,0.21000000000000796,0.1293023828581985
2025-09-02,164.14,166.26,162.32,165.16,328766.0,2.539999999999992,1.5619235026441913
2025-09-03,163.9,164.81,161.47,163.19,299954.0,-1.9699999999999989,-1.1927827561152848
2025-09-04,160.98,161.33,159.37,160.74,87842.0,-2.4499999999999886,-1.5013174826888798
2025-09-05,160.19,162.54,158.96,160.75,394369.0,0.009999999999990905,0.006221226825919857
2025-09-08,160.15,162.38,158.35,161.43,282647.0,0.6800000000000068,0.42301710730949793
2025-09-09,162.35,162.82,161.03,161.48,94761.0,0.04999999999998295,0.03097317722851045
2025-09-10,159.13,159.93,158.23,158.48,440192.0,-3.0,-1.8578152093138511
2025-09-11,158.35,159.33,157.79,158.45,398583.0,-0.030000000000001137,-0.018929833417469233
2025-09-12,158.44,160.11,154.98,156.59,283734.0,-1.8599999999999852,-1.1738718838750328
2025-09-15,156.62,159.19,156.46,157.69,151958.0,1.0999999999999943,0.7024714221853134
2025-09-16,156.82,159.9,155.61,158.34,416082.0,0.6500000000000057,0.41220115416322756
2025-09-17,156.34,157.15,154.35,157.03,338768.0,-1.3100000000000023,-0.8273335859542819
2025-09-18,156.32,157.25,154.59,156.36,472115.0,-0.6699999999999875,-0.42667006304526467
2025-09-19,155.12,156.13,153.78,154.87,173864.0,-1.490000000000009,-0.9529291378869376
2025-09-22,154.64,155.02,154.42,154.88,412980.0,0.009999999999990905,0.006457028475481685
2025-09-23,156.76,157.36,154.73,156.41,266910.0,1.5300000000000011,0.9878615702479276
2025-09-24,153.78,156.58,152.54,155.03,130356.0,-1.3799999999999955,-0.8822965283549644
2025-09-25,157.33,157.69,155.57,155.89,227228.0,0.8599999999999852,0.5547313423208244
2025-09-26,155.11,156.31,154.83,155.19,52727.0,-0.6999999999999886,-0.4490345756623215
2025-09-29,155.22,155.73,152.28,154.1,350615.0,-1.0900000000000034,-0.7023648430955598
2025-09-30,154.39,154.51,152.67,154.04,18068.0,-0.060000000000002274,-0.03893575600260046
2025-10-01,153.05,153.61,150.92,152.59,126923.0,-1.4499999999999886,-0.9413139444300112
2025-10-02,152.43,154.38,150.09,151.86,410511.0,-0.7299999999999898,-0.4784061865128697
2025-10-03,150.61,152.23,148.98,150.16,444376.0,-1.700000000000017,-1.119452126959053
2025-10-06,153.85,155.78,152.13,153.21,21390.0,3.0500000000000114,2.031166755460845
2025-10-07,154.69,155.72,152.45,153.36,116752.0,0.15000000000000568,0.09790483649891879
2025-10-08,152.61,152.92,151.71,152.41,423347.0,-0.950000000000017,-0.6194574856546842
2025-10-09,153.54,154.69,151.91,152.84,366898.0,0.4300000000000068,0.28213371825995814
2025-10-10,152.68,153.73,151.11,152.77,348113.0,-0.06999999999999318,-0.045799528919121535
2025-10-13,153.98,155.68,151.29,152.54,156110.0,-0.2300000000000182,-0.1505531190678866
2025-10-14,152.88,153.84,151.08,153.56,455543.0,1.0200000000000102,0.668677068309953
2025-10-15,156.59,157.62,153.85,154.79,234790.0,1.2299999999999898,0.800989841104438
2025-10-16,154.06,154.48,152.8,154.1,349208.0,-0.6899999999999977,-0.4457652303120341
2025-10-17,151.9,154.05,150.6,153.33,31281.0,-0.7699999999999818,-0.49967553536662823
2025-10-20,153.15,154.65,151.8,153.02,64189.0,-0.3100000000000023,-0.202178308224088
2025-10-21,148.99,150.67,147.55,149.67,272093.0,-3.3500000000000227,-2.189256306365195
2025-10-22,148.34,149.15,146.94,147.5,320655.0,-2.1699999999999875,-1.4498563506380568
2025-10-23,148.99,150.5,147.92,149.65,132115.0,2.1500000000000057,1.4576271186440781
2025-10-24,151.77,153.19,151.47,152.21,18605.0,2.5600000000000023,1.7106582024724482
2025-10-27,150.05,153.53,149.22,151.94,372462.0,-0.27000000000001023,-0.17738650548584367
2025-10-28,152.45,154.7,151.43,152.9,404597.0,0.960000000000008,0.631828353297359
2025-10-29,151.05,155.39,149.71,153.47,469850.0,0.5699999999999932,0.37279267495093915
2025-10-30,156.61,159.78,154.7,158.19,291954.0,4.719999999999999,3.07551964553332
2025-10-31,160.73,161.43,158.73,159.97,259415.0,1.7800000000000011,1.1252291548138338
2025-11-03,160.66,162.07,158.36,159.88,165394.0,-0.09000000000000341,-0.05626054885291554
2025-11-04,158.97,159.9,157.48,158.54,51869.0,-1.3400000000000034,-0.8381285964473406
2025-11-05,155.27,156.82,153.96,156.23,42955.0,-2.3100000000000023,-1.4570455405575888
2025-11-06,156.59,158.34,156.36,156.64,71388.0,0.4099999999999966,0.2624335914997111
2025-11-07,155.6,155.78,155.02,155.6,251324.0,-1.039999999999992,-0.663942798774253
2025-11-10,152.41,155.38,151.63,153.57,20207.0,-2.030000000000001,-1.3046272493573263
2025-11-11,154.2,155.18,151.7,152.7,228401.0,-0.8700000000000045,-0.5665168978316149
2025-11-12,152.06,153.37,150.99,151.18,470844.0,-1.5199999999999818,-0.995415848068093
2025-11-13,153.59,155.16,153.22,153.81,169292.0,2.6299999999999955,1.7396481016007437
2025-11-14,155.26,157.06,154.61,155.23,487266.0,1.4199999999999875,0.9232169559846515
2025-11-17,155.53,156.84,153.37,155.32,215157.0,0.09000000000000341,0.05797848354054391
2025-11-18,155.6,158.91,154.87,157.64,32031.0,2.319999999999993,1.4936904455318034
2025-11-19,157.61,158.08,156.59,157.86,473937.0,0.22000000000002728,0.13955848769349188
2025-11-20,155.98,157.75,155.51,156.66,352951.0,-1.200000000000017,-0.7601672367921086
2025-11-21,158.05,159.43,156.79,159.05,81312.0,2.390000000000015,1.5255968339078274
2025-11-24,159.68,161.46,159.04,159.96,69766.0,0.9099999999999966,0.5721471235460518
2025-11-25,160.3,161.37,158.01,158.5,153521.0,-1.460000000000008,-0.9127281820455191
2025-11-26,158.96,160.35,157.23,158.32,361977.0,-0.18000000000000682,-0.11356466876971671
2025-11-27,156.53,157.28,156.42,157.1,197771.0,-1.2199999999999989,-0.7705912076806487
2025-11-28,155.7,155.96,155.01,155.13,247199.0,-1.9699999999999989,-1.2539783577339314
